item_id,order_id,product_category,product_name,quantity,unit_price,item_total
ITEM_000387,ORD_000684,Groceries,Product 387,1,120.36,120.36
ITEM_000388,ORD_003668,Fashion,Product 388,1,486.62,486.62
ITEM_000389,ORD_006914,Fashion,Product 389,3,285.58,856.74
ITEM_000390,ORD_001786,Fashion,Product 390,2,768.93,1537.87
ITEM_000391,ORD_000097,Beauty,Product 391,2,168.69,337.39
ITEM_000392,ORD_001568,Groceries,Product 392,3,626.61,1879.82
ITEM_000393,ORD_004811,Electronics,Product 393,1,337.46,337.46
ITEM_000394,ORD_004808,Electronics,Product 394,3,720.36,2161.07
ITEM_000395,ORD_004301,Fashion,Product 395,3,621.64,1864.93
ITEM_000396,ORD_006322,Beauty,Product 396,2,693.96,1387.91
ITEM_000397,ORD_002086,Groceries,Product 397,1,666.8,666.8
ITEM_000398,ORD_006840,Electronics,Product 398,1,248.92,248.92
ITEM_000399,ORD_002919,Fashion,Product 399,1,690.5,690.5
ITEM_000400,ORD_003222,Home & Kitchen,Product 400,1,379.91,379.91
ITEM_000401,ORD_002897,Beauty,Product 401,2,614.16,1228.33
ITEM_000402,ORD_004136,Fashion,Product 402,2,636.71,1273.42
ITEM_000403,ORD_004905,Home & Kitchen,Product 403,2,358.29,716.59
ITEM_000404,ORD_003609,Home & Kitchen,Product 404,3,652.58,1957.73
ITEM_000405,ORD_002978,Home & Kitchen,Product 405,3,266.02,798.06
ITEM_000406,ORD_002084,Home & Kitchen,Product 406,2,311.67,623.35
ITEM_000407,ORD_004165,Home & Kitchen,Product 407,3,390.47,1171.4
ITEM_000408,ORD_000637,Home & Kitchen,Product 408,1,556.44,556.44
ITEM_000409,ORD_000927,Beauty,Product 409,3,304.04,912.12
ITEM_000410,ORD_004242,Electronics,Product 410,2,768.97,1537.95
ITEM_000411,ORD_005066,Home & Kitchen,Product 411,1,734.13,734.13
ITEM_000412,ORD_007376,Groceries,Product 412,1,317.86,317.86
ITEM_000413,ORD_007091,Electronics,Product 413,3,50.73,152.2
ITEM_000414,ORD_007851,Beauty,Product 414,2,466.63,933.27
ITEM_000415,ORD_002782,Groceries,Product 415,1,458.38,458.38
ITEM_000416,ORD_006512,Fashion,Product 416,3,261.53,784.59
ITEM_000417,ORD_004278,Fashion,Product 417,3,141.89,425.66
ITEM_000418,ORD_006170,Fashion,Product 418,3,337.71,1013.12
ITEM_000419,ORD_000398,Electronics,Product 419,1,647.69,647.69
ITEM_000420,ORD_001457,Fashion,Product 420,2,213.02,426.05
ITEM_000421,ORD_007061,Electronics,Product 421,1,414.35,414.35
ITEM_000422,ORD_005810,Fashion,Product 422,1,795.76,795.76
ITEM_000423,ORD_001344,Groceries,Product 423,3,239.52,718.57
ITEM_000424,ORD_007121,Beauty,Product 424,2,394.3,788.6
ITEM_000425,ORD_006517,Home & Kitchen,Product 425,2,729.13,1458.25
ITEM_000426,ORD_006157,Electronics,Product 426,3,312.69,938.08
ITEM_000427,ORD_003148,Fashion,Product 427,2,377.03,754.06
ITEM_000428,ORD_001579,Electronics,Product 428,3,214.77,644.3
ITEM_000429,ORD_000237,Fashion,Product 429,3,747.19,2241.56
ITEM_000430,ORD_007146,Electronics,Product 430,1,660.42,660.42
ITEM_000431,ORD_006329,Beauty,Product 431,1,323.23,323.23
ITEM_000432,ORD_002375,Fashion,Product 432,3,85.42,256.26
ITEM_000433,ORD_005832,Fashion,Product 433,1,722.94,722.94
ITEM_000434,ORD_003540,Beauty,Product 434,2,428.95,857.9
ITEM_000435,ORD_001010,Fashion,Product 435,1,319.67,319.67
ITEM_000436,ORD_002657,Fashion,Product 436,3,237.58,712.74
ITEM_000437,ORD_007549,Beauty,Product 437,3,420.57,1261.71
ITEM_000438,ORD_004303,Fashion,Product 438,2,326.37,652.73
ITEM_000439,ORD_007595,Fashion,Product 439,3,442.72,1328.15
ITEM_000440,ORD_000293,Beauty,Product 440,1,416.28,416.28
ITEM_000441,ORD_005116,Fashion,Product 441,1,78.24,78.24
ITEM_000442,ORD_000041,Home & Kitchen,Product 442,3,352.69,1058.07
ITEM_000443,ORD_003675,Groceries,Product 443,1,430.81,430.81
ITEM_000444,ORD_001215,Electronics,Product 444,2,199.49,398.98
ITEM_000445,ORD_007338,Beauty,Product 445,2,466.51,933.02
ITEM_000446,ORD_007804,Electronics,Product 446,3,381.47,1144.4
ITEM_000447,ORD_004783,Groceries,Product 447,3,134.66,403.97
ITEM_000448,ORD_000549,Electronics,Product 448,1,329.7,329.7
ITEM_000449,ORD_002070,Fashion,Product 449,2,255.13,510.26
ITEM_000450,ORD_000212,Beauty,Product 450,3,327.16,981.49
ITEM_000451,ORD_004695,Fashion,Product 451,1,499.36,499.36
ITEM_000452,ORD_001679,Home & Kitchen,Product 452,1,312.0,312.0
ITEM_000453,ORD_001920,Fashion,Product 453,2,256.1,512.19
ITEM_000454,ORD_003869,Fashion,Product 454,2,223.2,446.39
ITEM_000455,ORD_004094,Fashion,Product 455,3,122.05,366.14
ITEM_000456,ORD_004851,Electronics,Product 456,3,439.23,1317.68
ITEM_000457,ORD_003484,Home & Kitchen,Product 457,2,524.04,1048.08
ITEM_000458,ORD_006274,Home & Kitchen,Product 458,2,602.66,1205.32
ITEM_000459,ORD_006776,Fashion,Product 459,1,275.49,275.49
ITEM_000460,ORD_005702,Fashion,Product 460,2,557.22,1114.44
ITEM_000461,ORD_006445,Electronics,Product 461,2,548.87,1097.73
ITEM_000462,ORD_007867,Groceries,Product 462,1,701.07,701.07
ITEM_000463,ORD_005499,Home & Kitchen,Product 463,3,307.82,923.47
ITEM_000464,ORD_000848,Electronics,Product 464,1,364.48,364.48
ITEM_000465,ORD_003742,Fashion,Product 465,2,175.99,351.99
ITEM_000466,ORD_005264,Fashion,Product 466,2,530.75,1061.49
ITEM_000467,ORD_000567,Electronics,Product 467,1,203.84,203.84
ITEM_000468,ORD_000002,Electronics,Product 468,1,226.16,226.16
ITEM_000469,ORD_004917,Beauty,Product 469,1,57.07,57.07
ITEM_000470,ORD_003224,Electronics,Product 470,1,133.35,133.35
ITEM_000471,ORD_006242,Fashion,Product 471,3,144.48,433.44
ITEM_000472,ORD_002767,Home & Kitchen,Product 472,3,436.78,1310.33
ITEM_000473,ORD_000752,Fashion,Product 473,1,379.58,379.58
ITEM_000474,ORD_007646,Fashion,Product 474,1,716.29,716.29
ITEM_000475,ORD_001000,Fashion,Product 475,2,312.71,625.42
ITEM_000476,ORD_000536,Electronics,Product 476,1,593.43,593.43
ITEM_000477,ORD_007172,Beauty,Product 477,1,551.89,551.89
ITEM_000478,ORD_000679,Groceries,Product 478,1,113.68,113.68
ITEM_000479,ORD_001047,Electronics,Product 479,1,688.55,688.55
ITEM_000480,ORD_004795,Electronics,Product 480,1,77.54,77.54
ITEM_000481,ORD_005718,Fashion,Product 481,1,228.88,228.88
ITEM_000482,ORD_003841,Groceries,Product 482,2,366.54,733.07
ITEM_000483,ORD_001952,Groceries,Product 483,1,706.81,706.81
ITEM_000484,ORD_004971,Electronics,Product 484,1,156.4,156.4
ITEM_000485,ORD_004676,Electronics,Product 485,2,106.57,213.15
ITEM_000486,ORD_005442,Home & Kitchen,Product 486,3,211.3,633.89
ITEM_000487,ORD_006007,Groceries,Product 487,2,210.52,421.05
ITEM_000488,ORD_004713,Fashion,Product 488,2,463.04,926.08
ITEM_000489,ORD_002354,Fashion,Product 489,1,742.48,742.48
ITEM_000490,ORD_003806,Electronics,Product 490,3,70.19,210.58
ITEM_000491,ORD_004141,Beauty,Product 491,3,538.61,1615.83
ITEM_000492,ORD_002576,Electronics,Product 492,2,435.67,871.33
ITEM_000493,ORD_004522,Electronics,Product 493,2,552.71,1105.43
ITEM_000494,ORD_001785,Electronics,Product 494,1,167.04,167.04
ITEM_000495,ORD_004529,Electronics,Product 495,2,215.01,430.03
ITEM_000496,ORD_005140,Fashion,Product 496,1,258.16,258.16
ITEM_000497,ORD_000836,Electronics,Product 497,3,497.96,1493.89
ITEM_000498,ORD_000054,Beauty,Product 498,2,577.07,1154.14
ITEM_000499,ORD_003615,Groceries,Product 499,3,202.66,607.97
ITEM_000500,ORD_000179,Beauty,Product 500,1,188.17,188.17
ITEM_000501,ORD_006340,Home & Kitchen,Product 501,3,436.67,1310.02
ITEM_000502,ORD_003280,Electronics,Product 502,1,391.74,391.74
ITEM_000503,ORD_007878,Groceries,Product 503,2,556.5,1112.99
ITEM_000504,ORD_005304,Fashion,Product 504,2,57.54,115.07
ITEM_000505,ORD_000364,Electronics,Product 505,1,169.37,169.37
ITEM_000506,ORD_006554,Electronics,Product 506,2,300.39,600.79
ITEM_000507,ORD_007753,Home & Kitchen,Product 507,1,652.37,652.37
ITEM_000508,ORD_000572,Beauty,Product 508,1,648.63,648.63
ITEM_000509,ORD_001561,Fashion,Product 509,1,433.42,433.42
ITEM_000510,ORD_005151,Home & Kitchen,Product 510,1,373.92,373.92
ITEM_000511,ORD_002876,Electronics,Product 511,1,634.46,634.46
ITEM_000512,ORD_001116,Home & Kitchen,Product 512,2,592.92,1185.84
ITEM_000513,ORD_007308,Electronics,Product 513,3,412.65,1237.96
ITEM_000514,ORD_003693,Groceries,Product 514,1,120.4,120.4
ITEM_000515,ORD_005780,Home & Kitchen,Product 515,3,736.2,2208.61
ITEM_000516,ORD_000744,Electronics,Product 516,1,653.06,653.06
ITEM_000517,ORD_006444,Fashion,Product 517,3,401.64,1204.91
ITEM_000518,ORD_006889,Electronics,Product 518,3,127.21,381.64
ITEM_000519,ORD_005518,Beauty,Product 519,1,799.71,799.71
ITEM_000520,ORD_006191,Fashion,Product 520,2,790.14,1580.28
ITEM_000521,ORD_005899,Fashion,Product 521,1,55.06,55.06
ITEM_000522,ORD_001496,Home & Kitchen,Product 522,2,550.43,1100.85
ITEM_000523,ORD_002672,Fashion,Product 523,2,312.57,625.15
ITEM_000524,ORD_003757,Groceries,Product 524,3,689.64,2068.93
ITEM_000525,ORD_004739,Electronics,Product 525,1,160.22,160.22
ITEM_000526,ORD_003015,Home & Kitchen,Product 526,3,317.77,953.3
ITEM_000527,ORD_005405,Fashion,Product 527,3,603.22,1809.66
ITEM_000528,ORD_000604,Electronics,Product 528,1,352.05,352.05
ITEM_000529,ORD_006172,Home & Kitchen,Product 529,3,673.04,2019.11
ITEM_000530,ORD_005977,Electronics,Product 530,1,452.79,452.79
ITEM_000531,ORD_007799,Beauty,Product 531,1,371.36,371.36
ITEM_000532,ORD_007959,Home & Kitchen,Product 532,2,475.52,951.04
ITEM_000533,ORD_004734,Fashion,Product 533,2,123.42,246.84
ITEM_000534,ORD_004375,Fashion,Product 534,3,87.58,262.73
ITEM_000535,ORD_005797,Home & Kitchen,Product 535,1,155.61,155.61
ITEM_000536,ORD_004486,Fashion,Product 536,1,60.45,60.45
ITEM_000537,ORD_002061,Beauty,Product 537,2,462.13,924.27
ITEM_000538,ORD_005342,Fashion,Product 538,2,535.01,1070.02
ITEM_000539,ORD_007545,Fashion,Product 539,1,745.1,745.1
ITEM_000540,ORD_007158,Home & Kitchen,Product 540,3,288.64,865.93
ITEM_000541,ORD_005329,Groceries,Product 541,2,466.73,933.47
ITEM_000542,ORD_001747,Electronics,Product 542,1,795.94,795.94
ITEM_000543,ORD_003343,Groceries,Product 543,3,121.78,365.34
ITEM_000544,ORD_006837,Home & Kitchen,Product 544,3,417.44,1252.33
ITEM_000545,ORD_005683,Fashion,Product 545,2,715.25,1430.51
ITEM_000546,ORD_003742,Groceries,Product 546,1,319.66,319.66
ITEM_000547,ORD_000870,Electronics,Product 547,2,139.57,279.14
ITEM_000548,ORD_003751,Electronics,Product 548,2,548.24,1096.48
ITEM_000549,ORD_005725,Beauty,Product 549,2,573.69,1147.37
ITEM_000550,ORD_003812,Fashion,Product 550,1,131.28,131.28
ITEM_000551,ORD_002184,Electronics,Product 551,3,372.84,1118.52
ITEM_000552,ORD_006667,Home & Kitchen,Product 552,3,584.8,1754.41
ITEM_000553,ORD_000341,Electronics,Product 553,3,718.36,2155.07
ITEM_000554,ORD_004042,Home & Kitchen,Product 554,3,688.21,2064.62
ITEM_000555,ORD_000673,Electronics,Product 555,1,284.58,284.58
ITEM_000556,ORD_003478,Home & Kitchen,Product 556,1,786.52,786.52
ITEM_000557,ORD_001281,Fashion,Product 557,3,356.24,1068.72
ITEM_000558,ORD_001386,Electronics,Product 558,2,456.52,913.04
ITEM_000559,ORD_001942,Electronics,Product 559,3,324.99,974.97
ITEM_000560,ORD_002224,Electronics,Product 560,1,709.75,709.75
ITEM_000561,ORD_005626,Home & Kitchen,Product 561,3,762.29,2286.88
ITEM_000562,ORD_003092,Fashion,Product 562,1,364.76,364.76
ITEM_000563,ORD_004469,Home & Kitchen,Product 563,3,83.1,249.29
ITEM_000564,ORD_000987,Home & Kitchen,Product 564,3,89.99,269.96
ITEM_000565,ORD_005599,Fashion,Product 565,1,388.52,388.52
ITEM_000566,ORD_003203,Beauty,Product 566,2,343.53,687.06
ITEM_000567,ORD_002964,Home & Kitchen,Product 567,3,167.83,503.49
ITEM_000568,ORD_006226,Electronics,Product 568,2,708.63,1417.26
ITEM_000569,ORD_007123,Electronics,Product 569,3,253.94,761.82
ITEM_000570,ORD_006140,Home & Kitchen,Product 570,1,499.66,499.66
ITEM_000571,ORD_000156,Home & Kitchen,Product 571,2,502.15,1004.3
ITEM_000572,ORD_003847,Home & Kitchen,Product 572,3,720.77,2162.32
ITEM_000573,ORD_003905,Home & Kitchen,Product 573,1,248.53,248.53
ITEM_000574,ORD_007784,Fashion,Product 574,2,145.56,291.13
ITEM_000575,ORD_007573,Fashion,Product 575,2,405.52,811.03
ITEM_000576,ORD_003943,Fashion,Product 576,2,738.14,1476.27
ITEM_000577,ORD_001555,Fashion,Product 577,1,773.48,773.48
ITEM_000578,ORD_000153,Fashion,Product 578,2,710.38,1420.77
ITEM_000579,ORD_004057,Beauty,Product 579,3,526.51,1579.54
ITEM_000580,ORD_001836,Fashion,Product 580,1,353.56,353.56
ITEM_000581,ORD_007888,Electronics,Product 581,3,778.91,2336.72
ITEM_000582,ORD_004694,Fashion,Product 582,1,657.6,657.6
ITEM_000583,ORD_002265,Fashion,Product 583,3,149.94,449.82
ITEM_000584,ORD_007716,Home & Kitchen,Product 584,3,509.6,1528.81
ITEM_000585,ORD_007480,Electronics,Product 585,3,547.67,1643.01
ITEM_000586,ORD_002454,Home & Kitchen,Product 586,3,430.63,1291.9
ITEM_000587,ORD_000178,Fashion,Product 587,2,504.48,1008.96
ITEM_000588,ORD_000976,Beauty,Product 588,1,688.24,688.24
ITEM_000589,ORD_004701,Electronics,Product 589,3,126.54,379.62
ITEM_000590,ORD_003559,Fashion,Product 590,1,296.28,296.28
ITEM_000591,ORD_002826,Fashion,Product 591,3,117.61,352.83
ITEM_000592,ORD_003893,Fashion,Product 592,1,339.06,339.06
ITEM_000593,ORD_003418,Fashion,Product 593,2,86.85,173.69
ITEM_000594,ORD_007017,Electronics,Product 594,2,159.76,319.51
ITEM_000595,ORD_004645,Home & Kitchen,Product 595,3,71.05,213.15
ITEM_000596,ORD_002052,Fashion,Product 596,2,675.27,1350.54
ITEM_000597,ORD_006733,Fashion,Product 597,2,262.4,524.8
ITEM_000598,ORD_003781,Fashion,Product 598,2,326.63,653.27
ITEM_000599,ORD_005745,Fashion,Product 599,2,413.83,827.67
ITEM_000600,ORD_006466,Beauty,Product 600,1,608.24,608.24
ITEM_000601,ORD_007443,Electronics,Product 601,3,721.13,2163.39
ITEM_000602,ORD_000311,Beauty,Product 602,3,493.15,1479.46
ITEM_000603,ORD_004479,Electronics,Product 603,2,374.13,748.26
ITEM_000604,ORD_000659,Home & Kitchen,Product 604,3,139.1,417.29
ITEM_000605,ORD_000007,Home & Kitchen,Product 605,2,161.08,322.16
ITEM_000606,ORD_007861,Home & Kitchen,Product 606,3,50.32,150.95
ITEM_000607,ORD_007522,Electronics,Product 607,1,457.35,457.35
ITEM_000608,ORD_003594,Fashion,Product 608,3,724.46,2173.39
ITEM_000609,ORD_005708,Fashion,Product 609,2,62.49,124.98
ITEM_000610,ORD_004775,Home & Kitchen,Product 610,3,322.16,966.48
ITEM_000611,ORD_007071,Fashion,Product 611,3,474.2,1422.6
ITEM_000612,ORD_007556,Fashion,Product 612,1,524.95,524.95
ITEM_000613,ORD_002765,Fashion,Product 613,1,531.61,531.61
ITEM_000614,ORD_005320,Beauty,Product 614,3,277.94,833.82
ITEM_000615,ORD_001176,Fashion,Product 615,2,524.22,1048.44
ITEM_000616,ORD_006838,Electronics,Product 616,1,298.31,298.31
ITEM_000617,ORD_001175,Electronics,Product 617,2,179.8,359.6
ITEM_000618,ORD_001817,Fashion,Product 618,2,702.0,1403.99
ITEM_000619,ORD_000853,Fashion,Product 619,3,586.41,1759.24
ITEM_000620,ORD_003268,Home & Kitchen,Product 620,3,327.39,982.17
ITEM_000621,ORD_003300,Beauty,Product 621,2,423.91,847.83
ITEM_000622,ORD_004712,Electronics,Product 622,1,645.3,645.3
ITEM_000623,ORD_002699,Home & Kitchen,Product 623,3,747.21,2241.62
ITEM_000624,ORD_005677,Home & Kitchen,Product 624,3,439.56,1318.67
ITEM_000625,ORD_006532,Electronics,Product 625,3,659.26,1977.79
ITEM_000626,ORD_003774,Fashion,Product 626,3,109.3,327.91
ITEM_000627,ORD_005103,Beauty,Product 627,2,238.19,476.39
ITEM_000628,ORD_002235,Fashion,Product 628,1,375.97,375.97
ITEM_000629,ORD_000404,Beauty,Product 629,2,343.04,686.08
ITEM_000630,ORD_002059,Fashion,Product 630,3,255.14,765.43
ITEM_000631,ORD_002296,Beauty,Product 631,3,65.35,196.06
ITEM_000632,ORD_002292,Home & Kitchen,Product 632,3,569.77,1709.3
ITEM_000633,ORD_001892,Home & Kitchen,Product 633,1,455.65,455.65
ITEM_000634,ORD_006257,Beauty,Product 634,1,637.7,637.7
ITEM_000635,ORD_000348,Fashion,Product 635,3,569.25,1707.74
ITEM_000636,ORD_005661,Beauty,Product 636,1,755.16,755.16
ITEM_000637,ORD_004328,Groceries,Product 637,3,126.18,378.54
ITEM_000638,ORD_006037,Beauty,Product 638,1,596.65,596.65
ITEM_000639,ORD_004668,Home & Kitchen,Product 639,3,389.73,1169.2
ITEM_000640,ORD_003478,Fashion,Product 640,2,262.09,524.17
ITEM_000641,ORD_002570,Fashion,Product 641,3,675.58,2026.73
ITEM_000642,ORD_005907,Electronics,Product 642,1,350.07,350.07
ITEM_000643,ORD_000912,Fashion,Product 643,3,465.78,1397.35
ITEM_000644,ORD_005661,Home & Kitchen,Product 644,1,788.03,788.03
ITEM_000645,ORD_005254,Fashion,Product 645,3,307.9,923.71
ITEM_000646,ORD_001985,Fashion,Product 646,3,261.8,785.4
ITEM_000647,ORD_001272,Home & Kitchen,Product 647,3,206.12,618.37
ITEM_000648,ORD_006952,Fashion,Product 648,2,107.35,214.7
ITEM_000649,ORD_006181,Electronics,Product 649,1,501.51,501.51
ITEM_000650,ORD_005752,Beauty,Product 650,1,311.57,311.57
ITEM_000651,ORD_006431,Electronics,Product 651,3,391.64,1174.92
ITEM_000652,ORD_007633,Home & Kitchen,Product 652,3,60.62,181.85
ITEM_000653,ORD_002257,Home & Kitchen,Product 653,2,144.23,288.45
ITEM_000654,ORD_000208,Fashion,Product 654,3,260.7,782.1
ITEM_000655,ORD_005773,Groceries,Product 655,3,472.46,1417.37
ITEM_000656,ORD_003705,Electronics,Product 656,1,331.2,331.2
ITEM_000657,ORD_005267,Beauty,Product 657,3,761.59,2284.77
ITEM_000658,ORD_001497,Fashion,Product 658,2,320.67,641.34
ITEM_000659,ORD_003645,Groceries,Product 659,3,289.79,869.37
ITEM_000660,ORD_005089,Fashion,Product 660,1,166.46,166.46
ITEM_000661,ORD_001809,Electronics,Product 661,1,218.35,218.35
ITEM_000662,ORD_006333,Electronics,Product 662,2,401.11,802.23
ITEM_000663,ORD_006286,Groceries,Product 663,1,385.41,385.41
ITEM_000664,ORD_003331,Fashion,Product 664,2,736.32,1472.63
ITEM_000665,ORD_005497,Fashion,Product 665,3,511.46,1534.38
ITEM_000666,ORD_007423,Fashion,Product 666,1,288.52,288.52
ITEM_000667,ORD_006138,Electronics,Product 667,2,162.46,324.92
ITEM_000668,ORD_000428,Beauty,Product 668,1,517.15,517.15
ITEM_000669,ORD_002353,Fashion,Product 669,3,55.67,167.01
ITEM_000670,ORD_005065,Home & Kitchen,Product 670,2,94.32,188.63
ITEM_000671,ORD_002491,Groceries,Product 671,3,336.29,1008.88
ITEM_000672,ORD_003909,Fashion,Product 672,3,133.02,399.06
ITEM_000673,ORD_000423,Fashion,Product 673,2,135.95,271.91
ITEM_000674,ORD_002642,Beauty,Product 674,3,526.29,1578.86
ITEM_000675,ORD_001119,Home & Kitchen,Product 675,1,224.63,224.63
ITEM_000676,ORD_001621,Home & Kitchen,Product 676,2,71.87,143.73
ITEM_000677,ORD_002755,Beauty,Product 677,1,216.15,216.15
ITEM_000678,ORD_005028,Groceries,Product 678,2,294.56,589.11
ITEM_000679,ORD_003605,Home & Kitchen,Product 679,1,319.5,319.5
ITEM_000680,ORD_000999,Home & Kitchen,Product 680,1,331.11,331.11
ITEM_000681,ORD_000501,Home & Kitchen,Product 681,3,540.57,1621.7
ITEM_000682,ORD_000646,Fashion,Product 682,3,161.56,484.67
ITEM_000683,ORD_002471,Electronics,Product 683,2,785.28,1570.55
ITEM_000684,ORD_003521,Fashion,Product 684,1,346.13,346.13
ITEM_000685,ORD_007744,Electronics,Product 685,3,784.17,2352.52
ITEM_000686,ORD_000145,Fashion,Product 686,1,668.37,668.37
ITEM_000687,ORD_006636,Home & Kitchen,Product 687,1,335.16,335.16
ITEM_000688,ORD_004118,Fashion,Product 688,2,623.37,1246.73
ITEM_000689,ORD_006074,Home & Kitchen,Product 689,2,432.93,865.86
ITEM_000690,ORD_004363,Fashion,Product 690,1,64.76,64.76
ITEM_000691,ORD_005980,Beauty,Product 691,1,60.99,60.99
ITEM_000692,ORD_006117,Groceries,Product 692,1,632.01,632.01
ITEM_000693,ORD_006316,Electronics,Product 693,1,270.91,270.91
ITEM_000694,ORD_006767,Beauty,Product 694,2,585.68,1171.37
ITEM_000695,ORD_006478,Electronics,Product 695,1,258.35,258.35
ITEM_000696,ORD_007640,Home & Kitchen,Product 696,2,388.25,776.5
ITEM_000697,ORD_001621,Electronics,Product 697,3,313.49,940.46
ITEM_000698,ORD_002881,Fashion,Product 698,3,320.9,962.71
ITEM_000699,ORD_005487,Home & Kitchen,Product 699,3,266.65,799.95
ITEM_000700,ORD_002221,Fashion,Product 700,1,753.97,753.97
ITEM_000701,ORD_004057,Fashion,Product 701,3,250.85,752.56
ITEM_000702,ORD_005475,Electronics,Product 702,3,125.35,376.04
ITEM_000703,ORD_002477,Fashion,Product 703,1,745.1,745.1
ITEM_000704,ORD_005829,Electronics,Product 704,1,111.15,111.15
ITEM_000705,ORD_000631,Electronics,Product 705,2,442.48,884.96
ITEM_000706,ORD_006711,Home & Kitchen,Product 706,1,717.62,717.62
ITEM_000707,ORD_006262,Electronics,Product 707,1,246.68,246.68
ITEM_000708,ORD_000303,Home & Kitchen,Product 708,2,644.34,1288.67
ITEM_000709,ORD_001500,Beauty,Product 709,3,532.75,1598.25
ITEM_000710,ORD_003693,Fashion,Product 710,1,425.59,425.59
ITEM_000711,ORD_007362,Home & Kitchen,Product 711,2,304.13,608.26
ITEM_000712,ORD_002156,Beauty,Product 712,1,186.31,186.31
ITEM_000713,ORD_005950,Fashion,Product 713,2,310.62,621.25
ITEM_000714,ORD_006889,Beauty,Product 714,3,96.85,290.56
ITEM_000715,ORD_000604,Electronics,Product 715,1,203.42,203.42
ITEM_000716,ORD_000341,Beauty,Product 716,1,399.42,399.42
ITEM_000717,ORD_001895,Electronics,Product 717,1,178.75,178.75
ITEM_000718,ORD_004977,Fashion,Product 718,1,419.21,419.21
ITEM_000719,ORD_001879,Electronics,Product 719,2,289.67,579.33
ITEM_000720,ORD_002439,Beauty,Product 720,3,638.13,1914.38
ITEM_000721,ORD_003945,Beauty,Product 721,1,784.52,784.52
ITEM_000722,ORD_000654,Fashion,Product 722,1,648.55,648.55
ITEM_000723,ORD_006566,Home & Kitchen,Product 723,1,183.08,183.08
ITEM_000724,ORD_007003,Electronics,Product 724,3,56.96,170.87
ITEM_000725,ORD_007147,Home & Kitchen,Product 725,3,193.44,580.31
ITEM_000726,ORD_004250,Electronics,Product 726,1,597.14,597.14
ITEM_000727,ORD_006686,Home & Kitchen,Product 727,1,425.44,425.44
ITEM_000728,ORD_004501,Electronics,Product 728,3,64.31,192.94
ITEM_000729,ORD_004468,Electronics,Product 729,3,166.39,499.17
ITEM_000730,ORD_006315,Beauty,Product 730,2,371.39,742.78
ITEM_000731,ORD_002580,Groceries,Product 731,1,543.08,543.08
ITEM_000732,ORD_001527,Electronics,Product 732,3,544.92,1634.76
