order_id,customer_id,order_date,order_channel,order_status,gross_amount,discount_amount,net_amount,payment_method,coupon_code
ORD_000284,CUST_01998,2025-10-23,App,Delivered,1044.58,0.0,1044.58,Wallet,
ORD_000285,CUST_00736,2025-10-16,Web,Delivered,1089.2,75.53,1013.67,Wallet,
ORD_000286,CUST_01100,2025-11-22,App,Delivered,1850.58,0.0,1850.58,Card,
ORD_000287,CUST_01967,2025-11-14,Web,In Transit,271.38,14.78,256.6,COD,
ORD_000288,CUST_01230,2025-11-01,App,Delivered,1615.96,0.0,1615.96,Wallet,
ORD_000289,CUST_01422,2025-10-06,App,In Transit,951.64,0.0,951.64,Card,
ORD_000290,CUST_00223,2025-11-26,App,Delivered,1665.68,0.0,1665.68,Wallet,
ORD_000291,CUST_01507,2025-10-06,Web,Delivered,1508.5,0.0,1508.5,Wallet,SALE20
ORD_000292,CUST_00210,2025-12-13,Web,Delivered,1840.56,0.0,1840.56,COD,
ORD_000293,CUST_00978,2025-10-24,App,Delivered,1422.58,283.14,1139.45,Apple Pay,
ORD_000294,CUST_00212,2025-11-29,App,Delivered,143.26,11.63,131.63,Wallet,
ORD_000295,CUST_01139,2025-12-05,App,Delivered,1323.5,0.0,1323.5,Wallet,
ORD_000296,CUST_01101,2025-10-12,App,In Transit,303.57,0.0,303.57,Apple Pay,SALE20
ORD_000297,CUST_01098,2026-01-02,Web,Delivered,1678.56,177.92,1500.64,COD,NEW10
ORD_000298,CUST_01014,2025-12-20,App,Delivered,728.38,0.0,728.38,Card,NEW10
ORD_000299,CUST_00835,2025-11-28,Web,In Transit,503.76,61.43,442.32,Card,
ORD_000300,CUST_00726,2025-10-29,App,Delivered,1918.49,0.0,1918.49,Apple Pay,
ORD_000301,CUST_01205,2025-12-01,App,Delivered,1703.33,0.0,1703.33,COD,
ORD_000302,CUST_01217,2025-10-11,App,Delivered,1520.54,0.0,1520.54,COD,NEW10
ORD_000303,CUST_00027,2025-11-03,App,Delivered,395.83,0.0,395.83,Wallet,NEW10
ORD_000304,CUST_00272,2025-12-16,App,Delivered,67.79,8.32,59.48,Apple Pay,NEW10
ORD_000305,CUST_01951,2025-10-15,App,Delivered,1759.62,439.81,1319.81,COD,SALE20
ORD_000306,CUST_01078,2025-12-14,Web,Delivered,947.92,0.0,947.92,Wallet,
ORD_000307,CUST_01851,2025-11-02,App,Delivered,431.71,46.21,385.5,Card,
ORD_000308,CUST_00200,2025-12-28,Call Center,Delivered,1372.37,0.0,1372.37,Card,
ORD_000309,CUST_00805,2025-10-17,App,Delivered,921.19,0.0,921.19,Apple Pay,
ORD_000310,CUST_00361,2025-10-08,App,Delivered,728.89,0.0,728.89,Apple Pay,
ORD_000311,CUST_00257,2025-12-03,App,Returned,363.17,34.94,328.23,Apple Pay,
ORD_000312,CUST_00897,2025-10-06,App,Returned,1365.35,0.0,1365.35,Wallet,FESTIVE
ORD_000313,CUST_00041,2025-12-01,App,Delivered,905.74,0.0,905.74,Card,
ORD_000314,CUST_00647,2025-11-15,App,Delivered,598.55,0.0,598.55,COD,
ORD_000315,CUST_00099,2025-11-09,Web,Delivered,1042.14,0.0,1042.14,Card,
ORD_000316,CUST_01765,2025-11-07,App,Delivered,354.14,0.0,354.14,Wallet,
ORD_000317,CUST_00806,2025-11-26,Call Center,Delivered,1066.54,0.0,1066.54,Wallet,
ORD_000318,CUST_01637,2025-12-07,App,Delivered,1513.2,0.0,1513.2,Apple Pay,
ORD_000319,CUST_01289,2025-12-26,App,Delivered,1559.77,122.25,1437.51,COD,NEW10
ORD_000320,CUST_01603,2025-10-31,App,Delivered,1307.97,229.73,1078.24,Apple Pay,NEW10
ORD_000321,CUST_01386,2025-11-27,App,Delivered,660.71,0.0,660.71,Apple Pay,
ORD_000322,CUST_01056,2025-12-28,Call Center,Delivered,1720.08,0.0,1720.08,Card,FESTIVE
ORD_000323,CUST_00154,2025-12-06,Web,Delivered,1531.95,95.39,1436.57,COD,FESTIVE
ORD_000324,CUST_00075,2026-01-03,Call Center,Delivered,1985.44,0.0,1985.44,COD,
ORD_000325,CUST_01670,2025-10-07,Call Center,Delivered,994.07,0.0,994.07,Wallet,NEW10
ORD_000326,CUST_01284,2025-10-27,Call Center,Delivered,764.54,0.0,764.54,Card,NEW10
ORD_000327,CUST_00767,2025-11-21,Web,Delivered,1761.34,244.28,1517.06,Wallet,
ORD_000328,CUST_01354,2025-11-28,Web,Delivered,125.66,8.1,117.57,Card,SALE20
ORD_000329,CUST_01690,2026-01-02,Call Center,Delivered,1300.78,122.05,1178.73,Wallet,
ORD_000330,CUST_00978,2025-10-23,Web,Delivered,928.82,0.0,928.82,COD,
ORD_000331,CUST_00255,2025-12-04,Web,In Transit,1573.6,0.0,1573.6,Wallet,
ORD_000332,CUST_01620,2025-10-12,App,Delivered,1046.45,0.0,1046.45,Apple Pay,SALE20
ORD_000333,CUST_00629,2025-11-03,App,Delivered,76.9,0.0,76.9,Card,
ORD_000334,CUST_00192,2025-10-15,Web,Delivered,128.84,34.22,94.62,Apple Pay,FESTIVE
ORD_000335,CUST_00405,2025-12-26,App,Delivered,1675.86,0.0,1675.86,Apple Pay,NEW10
ORD_000336,CUST_01024,2025-12-06,App,Returned,1984.43,0.0,1984.43,Wallet,
ORD_000337,CUST_01876,2025-11-26,App,In Transit,235.42,47.02,188.4,Card,NEW10
ORD_000338,CUST_00703,2025-12-15,App,Delivered,1758.35,181.69,1576.67,Apple Pay,
ORD_000339,CUST_01503,2026-01-03,App,Delivered,1068.02,0.0,1068.02,COD,NEW10
ORD_000340,CUST_00678,2025-12-07,App,In Transit,919.09,0.0,919.09,Apple Pay,
ORD_000341,CUST_01451,2025-10-30,App,Delivered,1005.97,213.19,792.78,Apple Pay,FESTIVE
ORD_000342,CUST_01785,2025-12-09,App,Delivered,1425.04,0.0,1425.04,Card,
ORD_000343,CUST_00016,2025-10-19,App,Delivered,579.22,0.0,579.22,COD,
ORD_000344,CUST_00784,2025-12-11,App,Delivered,1078.53,0.0,1078.53,Apple Pay,
ORD_000345,CUST_01642,2025-10-29,App,In Transit,1412.03,0.0,1412.03,COD,FESTIVE
ORD_000346,CUST_01274,2025-12-04,Web,Delivered,1760.3,0.0,1760.3,Wallet,SALE20
ORD_000347,CUST_00377,2025-11-02,App,In Transit,1368.95,100.46,1268.49,COD,
ORD_000348,CUST_00051,2025-11-22,Call Center,Delivered,1879.17,0.0,1879.17,Apple Pay,
ORD_000349,CUST_01577,2025-12-03,Web,Delivered,1223.05,231.09,991.96,COD,
ORD_000350,CUST_00321,2025-10-07,Web,Cancelled,1475.22,249.9,1225.33,Apple Pay,FESTIVE
ORD_000351,CUST_00863,2025-11-16,Call Center,Delivered,663.59,174.85,488.74,Wallet,
ORD_000352,CUST_01646,2025-12-20,Call Center,Returned,846.77,53.45,793.32,Card,SALE20
ORD_000353,CUST_00257,2025-12-05,Web,Delivered,1268.59,0.0,1268.59,Wallet,FESTIVE
ORD_000354,CUST_00119,2025-11-04,Web,Delivered,158.79,0.0,158.79,Apple Pay,
ORD_000355,CUST_00660,2025-12-22,App,Cancelled,1915.89,182.28,1733.61,Apple Pay,
ORD_000356,CUST_01251,2025-10-31,App,Delivered,1047.73,58.95,988.78,Apple Pay,
ORD_000357,CUST_00697,2025-11-09,Web,Cancelled,368.21,50.17,318.05,Wallet,FESTIVE
ORD_000358,CUST_01019,2025-11-23,Call Center,Delivered,308.48,0.0,308.48,Apple Pay,
ORD_000359,CUST_00837,2025-11-23,Web,Delivered,1913.54,0.0,1913.54,Apple Pay,SALE20
ORD_000360,CUST_01493,2025-12-23,App,Cancelled,1522.81,216.76,1306.05,Wallet,
ORD_000361,CUST_00750,2025-12-17,Web,Delivered,1853.93,0.0,1853.93,Wallet,
ORD_000362,CUST_00300,2025-11-03,App,Delivered,1877.82,0.0,1877.82,Wallet,FESTIVE
ORD_000363,CUST_01515,2025-11-19,Call Center,Delivered,1653.78,0.0,1653.78,Wallet,
ORD_000364,CUST_01977,2025-11-14,Web,Cancelled,1262.73,231.52,1031.21,Apple Pay,
ORD_000365,CUST_01050,2025-12-23,App,Delivered,1330.62,0.0,1330.62,COD,
ORD_000366,CUST_01722,2025-11-29,App,In Transit,717.49,110.02,607.47,Wallet,
ORD_000367,CUST_00284,2025-10-27,App,Delivered,585.06,163.27,421.79,Card,
ORD_000368,CUST_00243,2025-12-15,App,Delivered,251.09,0.0,251.09,Card,
ORD_000369,CUST_01116,2025-11-18,Web,Delivered,1216.44,0.0,1216.44,Card,NEW10
ORD_000370,CUST_01057,2025-12-24,Web,Delivered,53.26,0.0,53.26,COD,FESTIVE
ORD_000371,CUST_00572,2025-12-15,Web,Delivered,535.66,135.27,400.39,Apple Pay,NEW10
ORD_000372,CUST_00410,2025-10-14,App,Delivered,399.71,55.16,344.54,Card,NEW10
ORD_000373,CUST_00643,2025-11-07,App,Delivered,771.39,95.65,675.74,Card,SALE20
ORD_000374,CUST_00672,2025-12-11,App,Delivered,1655.89,0.0,1655.89,Card,SALE20
ORD_000375,CUST_00442,2025-10-21,Web,Delivered,1672.5,138.31,1534.18,Wallet,
ORD_000376,CUST_01592,2025-11-19,App,Delivered,641.63,43.05,598.59,Wallet,
ORD_000377,CUST_00684,2025-12-08,Web,In Transit,572.22,0.0,572.22,Apple Pay,NEW10
ORD_000378,CUST_01677,2025-12-31,App,Returned,81.66,0.0,81.66,Wallet,
ORD_000379,CUST_01320,2025-10-18,Web,In Transit,1086.9,155.1,931.81,Card,NEW10
ORD_000380,CUST_01755,2025-10-29,App,Delivered,615.36,0.0,615.36,Card,
ORD_000381,CUST_01060,2025-10-15,Call Center,Delivered,980.17,0.0,980.17,Card,NEW10
ORD_000382,CUST_01147,2025-12-20,App,Delivered,1601.67,0.0,1601.67,Apple Pay,SALE20
ORD_000383,CUST_01663,2025-12-05,Call Center,Cancelled,1800.6,394.1,1406.49,COD,
ORD_000384,CUST_01699,2026-01-02,Web,Returned,330.47,77.9,252.56,COD,
ORD_000385,CUST_00456,2025-11-01,App,In Transit,1131.66,0.0,1131.66,Wallet,NEW10
ORD_000386,CUST_01937,2025-12-07,Web,Delivered,601.83,0.0,601.83,Apple Pay,
ORD_000387,CUST_00828,2025-10-18,App,Delivered,1317.81,369.85,947.96,COD,NEW10
ORD_000388,CUST_00824,2025-10-25,Web,In Transit,1176.64,0.0,1176.64,Apple Pay,
ORD_000389,CUST_01633,2025-10-24,App,Delivered,432.97,0.0,432.97,Apple Pay,
ORD_000390,CUST_00744,2025-11-27,App,Delivered,1720.74,0.0,1720.74,Wallet,
ORD_000391,CUST_00299,2025-11-15,App,Delivered,1289.13,0.0,1289.13,COD,NEW10
ORD_000392,CUST_00943,2025-10-30,App,Delivered,873.79,62.53,811.26,Apple Pay,
ORD_000393,CUST_01296,2025-10-28,App,In Transit,814.65,0.0,814.65,COD,FESTIVE
ORD_000394,CUST_01659,2025-11-09,Call Center,Delivered,1197.41,252.55,944.86,Wallet,SALE20
ORD_000395,CUST_01371,2025-11-24,App,Delivered,371.14,54.68,316.46,Card,
ORD_000396,CUST_00678,2025-10-22,Call Center,Delivered,756.3,0.0,756.3,Apple Pay,
ORD_000397,CUST_01825,2025-12-26,Web,Delivered,72.88,0.0,72.88,Apple Pay,
ORD_000398,CUST_00626,2025-12-30,App,Cancelled,1857.85,195.96,1661.89,COD,
ORD_000399,CUST_00574,2025-11-18,Web,Delivered,784.57,0.0,784.57,Apple Pay,
ORD_000400,CUST_01930,2025-11-21,Web,Delivered,403.02,0.0,403.02,Wallet,
ORD_000401,CUST_01571,2026-01-03,App,Delivered,89.47,0.0,89.47,Wallet,SALE20
ORD_000402,CUST_01187,2025-12-08,App,Delivered,890.73,0.0,890.73,COD,
ORD_000403,CUST_01139,2025-11-02,App,Delivered,996.34,0.0,996.34,Wallet,
ORD_000404,CUST_01488,2025-11-22,Web,Delivered,110.89,29.67,81.22,Card,NEW10
ORD_000405,CUST_00999,2025-12-02,App,Delivered,597.94,152.12,445.82,Card,
ORD_000406,CUST_00773,2025-10-21,Web,Delivered,1755.57,173.75,1581.82,Wallet,
ORD_000407,CUST_01748,2025-10-09,Web,Delivered,1475.31,0.0,1475.31,Apple Pay,
ORD_000408,CUST_01618,2025-12-01,Call Center,Delivered,1163.99,0.0,1163.99,COD,
ORD_000409,CUST_01847,2025-12-28,App,Delivered,124.29,20.28,104.01,Card,NEW10
ORD_000410,CUST_01941,2025-12-22,App,In Transit,422.69,0.0,422.69,COD,FESTIVE
ORD_000411,CUST_00186,2025-12-28,Web,In Transit,1511.77,0.0,1511.77,Wallet,NEW10
ORD_000412,CUST_00493,2025-12-17,Web,Returned,286.32,35.01,251.31,Card,NEW10
ORD_000413,CUST_00947,2025-12-22,Call Center,Delivered,1295.14,278.94,1016.2,COD,
ORD_000414,CUST_01828,2025-10-17,App,Delivered,333.11,0.0,333.11,Wallet,
ORD_000415,CUST_00498,2025-11-13,App,Delivered,953.05,0.0,953.05,Apple Pay,
ORD_000416,CUST_01289,2025-11-17,App,Delivered,1838.55,437.65,1400.9,COD,
ORD_000417,CUST_01245,2025-11-15,App,Delivered,1725.19,222.0,1503.19,Apple Pay,
ORD_000418,CUST_00782,2025-11-01,App,In Transit,135.38,29.07,106.31,COD,
ORD_000419,CUST_00088,2025-12-09,App,Cancelled,1144.11,269.01,875.1,Apple Pay,NEW10
ORD_000420,CUST_01376,2025-11-30,Call Center,Returned,1605.44,169.03,1436.41,Apple Pay,
ORD_000421,CUST_01662,2025-11-06,Web,Delivered,1209.96,0.0,1209.96,Wallet,NEW10
ORD_000422,CUST_00460,2025-10-27,Call Center,Delivered,1294.98,0.0,1294.98,Apple Pay,NEW10
ORD_000423,CUST_01403,2026-01-01,App,Cancelled,1472.8,0.0,1472.8,Wallet,NEW10
ORD_000424,CUST_01451,2025-12-21,Web,Returned,58.43,0.0,58.43,Wallet,
ORD_000425,CUST_00533,2025-11-26,App,Delivered,736.71,149.74,586.97,Apple Pay,
ORD_000426,CUST_00029,2025-11-04,Web,Delivered,1393.84,0.0,1393.84,COD,NEW10
ORD_000427,CUST_00911,2025-12-14,App,Delivered,1728.32,0.0,1728.32,Apple Pay,
ORD_000428,CUST_01745,2025-10-12,App,Delivered,569.2,112.96,456.24,COD,
ORD_000429,CUST_00946,2025-10-18,App,Delivered,1424.47,232.11,1192.37,COD,
ORD_000430,CUST_01561,2025-11-13,Web,Returned,971.95,71.13,900.82,Apple Pay,
ORD_000431,CUST_00350,2025-12-31,Web,Delivered,778.82,0.0,778.82,Card,NEW10
ORD_000432,CUST_01712,2025-11-07,App,Delivered,384.62,82.85,301.77,COD,FESTIVE
ORD_000433,CUST_01216,2026-01-03,Call Center,Delivered,139.3,7.22,132.09,Apple Pay,
ORD_000434,CUST_01835,2026-01-03,Web,Cancelled,139.04,0.0,139.04,Card,
ORD_000435,CUST_01789,2025-10-10,Call Center,Delivered,226.05,43.13,182.92,COD,SALE20
ORD_000436,CUST_01009,2025-12-05,App,Delivered,1985.99,0.0,1985.99,Wallet,
ORD_000437,CUST_00643,2025-12-27,Web,Delivered,672.67,0.0,672.67,Wallet,
ORD_000438,CUST_00503,2025-10-27,App,Delivered,944.46,0.0,944.46,Card,
ORD_000439,CUST_01384,2025-11-13,Web,Delivered,1251.42,0.0,1251.42,COD,FESTIVE
ORD_000440,CUST_00550,2025-10-31,Web,Delivered,556.29,0.0,556.29,Apple Pay,
ORD_000441,CUST_01034,2026-01-03,Call Center,Delivered,1233.79,0.0,1233.79,COD,
ORD_000442,CUST_00182,2025-12-25,Call Center,Delivered,178.09,0.0,178.09,COD,
ORD_000443,CUST_01264,2025-11-17,Web,Delivered,1474.82,0.0,1474.82,Apple Pay,
ORD_000444,CUST_00398,2025-12-11,App,Delivered,649.04,56.27,592.77,COD,FESTIVE
ORD_000445,CUST_01609,2025-12-29,App,Cancelled,1802.78,0.0,1802.78,Apple Pay,
ORD_000446,CUST_00931,2025-12-08,App,Delivered,841.21,0.0,841.21,Apple Pay,
ORD_000447,CUST_00529,2025-11-23,Web,Delivered,1113.46,0.0,1113.46,COD,
ORD_000448,CUST_00221,2025-10-15,Web,Returned,1796.58,455.35,1341.23,COD,FESTIVE
ORD_000449,CUST_01270,2025-12-28,App,Delivered,1261.03,0.0,1261.03,Apple Pay,
ORD_000450,CUST_01620,2025-11-14,App,Delivered,316.09,0.0,316.09,Card,FESTIVE
ORD_000451,CUST_01807,2025-11-04,Web,Delivered,180.6,47.87,132.74,COD,
ORD_000452,CUST_00758,2025-10-13,App,Delivered,1318.75,0.0,1318.75,COD,
ORD_000453,CUST_01633,2025-12-14,Web,Delivered,1475.23,389.77,1085.46,COD,
ORD_000454,CUST_00283,2025-11-07,App,Delivered,1670.27,0.0,1670.27,Card,
ORD_000455,CUST_01332,2025-12-14,Web,Delivered,600.22,38.57,561.66,Apple Pay,
ORD_000456,CUST_00026,2025-12-26,App,Delivered,479.49,57.73,421.76,COD,SALE20
ORD_000457,CUST_01084,2025-11-08,App,Delivered,316.41,0.0,316.41,Card,
ORD_000458,CUST_01014,2025-11-28,App,Delivered,1080.11,0.0,1080.11,Wallet,FESTIVE
ORD_000459,CUST_00125,2025-12-25,App,Delivered,528.82,0.0,528.82,Card,
ORD_000460,CUST_01870,2025-10-31,Web,Delivered,998.45,121.03,877.41,Wallet,
ORD_000461,CUST_01322,2025-10-06,Web,Delivered,879.73,0.0,879.73,Apple Pay,SALE20
ORD_000462,CUST_01834,2025-10-26,App,Delivered,473.42,0.0,473.42,COD,
ORD_000463,CUST_01099,2025-12-02,App,Returned,591.78,122.45,469.33,COD,FESTIVE
ORD_000464,CUST_01080,2025-12-30,App,Delivered,1957.11,371.14,1585.98,Card,FESTIVE
ORD_000465,CUST_01180,2025-11-12,App,In Transit,1927.56,0.0,1927.56,Apple Pay,NEW10
ORD_000466,CUST_00707,2025-11-14,Web,In Transit,956.85,0.0,956.85,Apple Pay,
ORD_000467,CUST_01439,2026-01-02,Web,Cancelled,683.37,0.0,683.37,COD,NEW10
ORD_000468,CUST_01381,2025-12-02,App,Returned,1098.38,278.0,820.37,COD,
ORD_000469,CUST_00488,2025-10-30,App,Delivered,426.51,0.0,426.51,Wallet,
ORD_000470,CUST_01754,2025-12-01,App,Delivered,305.7,0.0,305.7,Card,NEW10
ORD_000471,CUST_00109,2025-10-19,App,Cancelled,1782.0,353.53,1428.47,Wallet,NEW10
ORD_000472,CUST_00623,2025-11-20,App,Cancelled,221.45,0.0,221.45,Wallet,
ORD_000473,CUST_00878,2025-10-30,App,Delivered,1090.28,316.02,774.26,Card,
ORD_000474,CUST_01538,2025-10-08,Web,Delivered,1837.25,182.84,1654.41,Card,NEW10
ORD_000475,CUST_00996,2025-12-19,Web,In Transit,1403.88,0.0,1403.88,Apple Pay,
ORD_000476,CUST_00808,2025-12-20,App,Delivered,432.85,46.02,386.83,Card,
ORD_000477,CUST_01168,2025-12-05,App,Delivered,822.14,0.0,822.14,Card,SALE20
ORD_000478,CUST_00796,2025-12-27,App,Delivered,1601.29,152.19,1449.09,Wallet,
ORD_000479,CUST_01907,2025-12-27,App,Returned,474.12,0.0,474.12,Wallet,
ORD_000480,CUST_00625,2025-11-06,Web,Delivered,968.37,142.64,825.73,Card,
ORD_000481,CUST_01379,2025-11-03,Call Center,Delivered,366.41,0.0,366.41,Wallet,FESTIVE
ORD_000482,CUST_01446,2025-10-11,Call Center,Cancelled,1470.49,0.0,1470.49,Wallet,SALE20
ORD_000483,CUST_00543,2025-10-27,App,In Transit,1078.73,0.0,1078.73,COD,
ORD_000484,CUST_00690,2025-12-23,Web,In Transit,1131.59,0.0,1131.59,Card,FESTIVE
ORD_000485,CUST_00764,2026-01-01,App,Delivered,239.22,0.0,239.22,COD,
ORD_000486,CUST_01818,2025-11-23,Call Center,Returned,540.17,0.0,540.17,Apple Pay,SALE20
ORD_000487,CUST_01395,2025-11-03,Web,In Transit,945.64,159.53,786.11,Wallet,NEW10
ORD_000488,CUST_00115,2025-11-03,App,Delivered,328.06,39.55,288.51,Wallet,
ORD_000489,CUST_00826,2025-12-09,App,Delivered,815.6,97.75,717.84,Apple Pay,
ORD_000490,CUST_01676,2025-11-18,App,In Transit,1122.36,100.36,1022.0,Apple Pay,
ORD_000491,CUST_01609,2025-10-11,Web,Returned,470.6,0.0,470.6,COD,
ORD_000492,CUST_00557,2025-11-08,App,Delivered,1934.97,0.0,1934.97,Card,
ORD_000493,CUST_00957,2025-12-06,App,Delivered,1589.07,0.0,1589.07,Apple Pay,
ORD_000494,CUST_00452,2026-01-02,Web,Delivered,386.02,21.25,364.78,COD,SALE20
ORD_000495,CUST_00135,2025-10-25,Call Center,Delivered,1391.3,275.58,1115.72,Wallet,
ORD_000496,CUST_01141,2025-12-01,App,Delivered,917.03,0.0,917.03,Apple Pay,
ORD_000497,CUST_01465,2025-10-29,Web,Delivered,1803.9,114.54,1689.36,Apple Pay,NEW10
ORD_000498,CUST_01952,2025-10-16,App,Delivered,618.01,107.88,510.13,Apple Pay,
ORD_000499,CUST_00702,2025-11-09,Call Center,Delivered,284.33,0.0,284.33,COD,
ORD_000500,CUST_01644,2025-12-24,Web,Delivered,186.61,0.0,186.61,Card,
ORD_000501,CUST_00671,2025-12-13,App,Delivered,1258.25,228.15,1030.1,Apple Pay,
ORD_000502,CUST_01700,2025-11-30,Web,Delivered,1611.12,125.99,1485.13,Apple Pay,NEW10
ORD_000503,CUST_01219,2025-12-05,Call Center,Delivered,1008.36,0.0,1008.36,COD,
ORD_000504,CUST_00016,2025-11-06,Web,In Transit,462.61,32.49,430.12,Apple Pay,
ORD_000505,CUST_00671,2025-11-13,App,Delivered,369.61,39.19,330.43,Wallet,SALE20
ORD_000506,CUST_01885,2025-10-24,App,Delivered,206.43,0.0,206.43,Card,
ORD_000507,CUST_00963,2025-12-03,App,In Transit,849.56,48.61,800.95,COD,
ORD_000508,CUST_00688,2025-12-20,App,Delivered,316.06,0.0,316.06,Card,
ORD_000509,CUST_01045,2025-12-12,App,Returned,1467.66,0.0,1467.66,Wallet,
ORD_000510,CUST_01093,2025-11-27,App,Delivered,1360.43,72.34,1288.09,Apple Pay,SALE20
ORD_000511,CUST_01216,2025-11-01,Web,Delivered,676.99,0.0,676.99,COD,
ORD_000512,CUST_00516,2025-12-22,App,Returned,1786.17,0.0,1786.17,Wallet,NEW10
ORD_000513,CUST_00292,2025-11-05,Call Center,Cancelled,1426.0,0.0,1426.0,Card,
ORD_000514,CUST_00004,2025-11-17,Web,In Transit,1338.14,305.39,1032.75,Card,
ORD_000515,CUST_01244,2025-10-27,App,Cancelled,1500.5,103.54,1396.96,COD,
ORD_000516,CUST_01837,2025-11-13,Web,Delivered,72.61,14.15,58.46,Card,
ORD_000517,CUST_00022,2025-11-14,App,Delivered,1226.28,99.78,1126.49,Apple Pay,
ORD_000518,CUST_01353,2025-10-10,Web,Delivered,486.59,0.0,486.59,Apple Pay,
ORD_000519,CUST_01733,2025-10-30,App,Returned,431.0,82.91,348.09,Wallet,
ORD_000520,CUST_00109,2025-11-04,App,Cancelled,321.05,0.0,321.05,Wallet,
ORD_000521,CUST_00730,2025-12-27,App,Delivered,108.72,0.0,108.72,Card,
ORD_000522,CUST_00806,2025-10-13,App,Delivered,347.2,0.0,347.2,COD,NEW10
ORD_000523,CUST_01685,2025-12-29,App,In Transit,440.14,0.0,440.14,Card,FESTIVE
ORD_000524,CUST_01668,2025-11-15,App,Returned,1824.38,209.24,1615.14,Card,FESTIVE
ORD_000525,CUST_01805,2025-11-04,App,Delivered,355.33,0.0,355.33,Apple Pay,
ORD_000526,CUST_01128,2025-11-09,Web,Delivered,1479.74,356.01,1123.73,Apple Pay,NEW10
ORD_000527,CUST_01269,2025-11-11,App,In Transit,811.6,0.0,811.6,Card,
ORD_000528,CUST_00509,2025-12-01,Call Center,Cancelled,1781.98,0.0,1781.98,Card,NEW10
ORD_000529,CUST_01324,2025-11-26,Web,Delivered,848.4,0.0,848.4,Apple Pay,
ORD_000530,CUST_00726,2025-10-07,App,Delivered,295.37,0.0,295.37,COD,
ORD_000531,CUST_00003,2025-11-18,Web,In Transit,906.17,0.0,906.17,Card,
ORD_000532,CUST_01258,2025-11-28,App,Cancelled,1125.39,0.0,1125.39,Apple Pay,
ORD_000533,CUST_00846,2025-11-10,App,Delivered,1004.67,0.0,1004.67,Wallet,FESTIVE
ORD_000534,CUST_00348,2025-11-25,App,Delivered,802.35,0.0,802.35,Apple Pay,
ORD_000535,CUST_01490,2025-10-15,App,Delivered,1309.76,377.37,932.39,Wallet,
ORD_000536,CUST_00396,2025-10-17,Web,Delivered,1451.91,0.0,1451.91,Card,SALE20
ORD_000537,CUST_00738,2025-12-27,App,Returned,1633.87,235.33,1398.54,Apple Pay,NEW10
ORD_000538,CUST_01751,2025-10-06,Web,Delivered,1136.69,79.58,1057.11,Card,
ORD_000539,CUST_00756,2026-01-04,Web,In Transit,1682.79,243.85,1438.94,COD,
ORD_000540,CUST_01342,2025-12-03,App,Delivered,1115.19,0.0,1115.19,Apple Pay,
ORD_000541,CUST_00462,2025-11-27,Call Center,In Transit,363.98,38.42,325.55,Card,
ORD_000542,CUST_01952,2025-12-18,Web,Delivered,920.04,182.5,737.54,Wallet,
ORD_000543,CUST_00162,2025-11-09,Web,Delivered,1051.81,0.0,1051.81,Card,
ORD_000544,CUST_01436,2025-12-23,App,Delivered,149.84,0.0,149.84,COD,
ORD_000545,CUST_00821,2025-11-15,Call Center,Delivered,519.73,0.0,519.73,Wallet,
ORD_000546,CUST_00311,2025-11-18,App,Delivered,1888.85,361.08,1527.77,Card,
ORD_000547,CUST_01999,2025-12-06,App,Delivered,728.65,214.59,514.06,Card,
ORD_000548,CUST_00399,2025-10-07,Web,Cancelled,1771.94,0.0,1771.94,Apple Pay,
ORD_000549,CUST_01680,2025-11-03,Web,Delivered,965.36,0.0,965.36,Wallet,FESTIVE
ORD_000550,CUST_01038,2025-12-02,App,Delivered,818.64,0.0,818.64,Apple Pay,
ORD_000551,CUST_00417,2025-10-20,App,Returned,1750.85,205.94,1544.91,COD,
ORD_000552,CUST_00581,2025-11-26,App,Delivered,1731.74,243.16,1488.58,COD,FESTIVE
ORD_000553,CUST_00485,2025-10-17,App,Delivered,534.31,0.0,534.31,Apple Pay,SALE20
ORD_000554,CUST_01230,2025-12-13,App,Delivered,1260.41,0.0,1260.41,Card,
ORD_000555,CUST_01783,2025-11-10,Web,Delivered,363.7,0.0,363.7,Apple Pay,NEW10
ORD_000556,CUST_01163,2025-10-24,Web,Delivered,1729.05,100.0,1629.04,Apple Pay,SALE20
ORD_000557,CUST_00660,2025-12-05,Web,Delivered,1014.86,97.51,917.35,COD,
ORD_000558,CUST_00396,2025-11-28,Web,Cancelled,1058.8,0.0,1058.8,Wallet,NEW10
ORD_000559,CUST_01088,2025-11-22,Call Center,Delivered,87.05,18.24,68.81,Card,
ORD_000560,CUST_00427,2025-12-01,App,Delivered,858.7,136.34,722.36,Card,
ORD_000561,CUST_01377,2025-11-07,App,Delivered,1878.04,0.0,1878.04,COD,FESTIVE
ORD_000562,CUST_00248,2025-12-18,App,Delivered,1965.1,0.0,1965.1,Apple Pay,NEW10
ORD_000563,CUST_01471,2025-10-21,Web,In Transit,680.99,0.0,680.99,COD,
ORD_000564,CUST_00536,2025-11-20,Web,In Transit,263.86,0.0,263.86,COD,
ORD_000565,CUST_00868,2025-11-23,App,Delivered,1665.42,348.33,1317.09,Wallet,
ORD_000566,CUST_00357,2025-12-17,Web,Delivered,828.24,209.53,618.71,Apple Pay,
ORD_000567,CUST_00056,2025-11-12,Web,In Transit,1548.12,0.0,1548.12,Apple Pay,
ORD_000568,CUST_01811,2025-11-06,App,Delivered,1080.7,0.0,1080.7,Card,
